"1241","Cm50"
"1244","Cmx250C Rebel"
"1245","Cn250 Helix"
"1246","Cng-28"
"1247","Coachbuilder"
"1248","Cobalt"
"1249","Cobalt Ss"
"1250","Cobra 50"
"1251","Cobra Cross"
"1252","Colorado"
"1253","Colt"
"1254","Colt Vista"
"1255","Columbia"
"1256","Comanche"
"1257","Combi"
"1258","Commander"
"1259","Commander 1000"
"1260","Commander 1000 Dps"
"1261","Commander 1000 Ltd"
"1262","Commander 1000 X"
"1263","Commander 1000 Xt"
"1264","Commander 1000 Xt-P"
"1265","Commander 800R"
"1266","Commander 800R Xt"
"1267","Commander Dps 1000"
"1268","Commander Dps 800R"
"1269","Commander Max 1000 Dps"
"1270","Commander Max 1000 Xt"
"1271","Compass"
"1272","Concorde"
"1273","Condor"
"1274","Condor S6"
"1275","Conquest 6X6"
"1276","Conquest 8X8"
"1277","Continental"
"1278","Continental Flying Spur"
"1279","Continental Gt"
"1280","Continental Gtc"
"1281","Continental Mark Vii"
"1282","Continental Super"
"1283","Contour"
"1284","Cooper"
"1285","Cooper Clubman"
"1286","Cooper Countryman"
"1287","Cooper Paceman"
"1288","Cordia"
"1289","Cordoba"
"1290","Corniche"
"1291","Corolla"
"1292","Coronado"
"1293","Corrado"
"1294","Corsa"
"1295","Corsica"
"1296","Corvair"
"1297","Corvair 500"
"1298","Corvette"
"1299","Cory Ness Cross Country"
"1300","Cory Ness Cross Country Tour"
"1301","Cory Ness Jackpot"
"1302","Cougar"
"1303","Countach"
"1304","Country"
"1305","Countryman"
"1307","Coup"
"1306","Coupe"
"1308","Coupe Gt"
"1309","Coupe Quattro"
"1310","Courier"
"1311","Coyote"
"1312","Cp250 Morphous"
"1375","Cr-V"
"1376","Cr-X"
"1377","Cr-Z"
"1313","Cr125"
"1314","Cr125R"
"1315","Cr250"
"1316","Cr250R"
"1317","Cr50"
"1318","Cr500R"
"1319","Cr80R"
"1320","Cr80Rb Expert"
"1321","Cr85R"
"1322","Cr85Rb Expert"
"1323","Crafter"
"1324","Cre 50"
"1325","Cressida"
"1326","Crf100F"
"1327","Crf110F"
"1328","Crf125F"
"1329","Crf125Fb Big Wheel"
"1330","Crf150F"
"1331","Crf150R"
"1332","Crf150R Expert"
"1333","Crf230F"
"1334","Crf230L"
"1335","Crf230M"
"1336","Crf250L"
"1337","Crf250R"
"1338","Crf250X"
"1339","Crf450R"
"1340","Crf450X"
"1341","Crf50F"
"1342","Crf70F"
"1343","Crf80F"
"1344","Cross Country"
"1345","Cross Country 8-Ball"
"1346","Cross Country Tour"
"1347","Cross Roads"
"1348","Cross Roads 8-Ball"
"1349","Cross Roads Classic"
"1350","Cross Roads Classic Le"
"1351","Crossfire"
"1352","Crossfire 1000 Efi"
"1353","Crossfire 1000 Efi Sno Pro"
"1354","Crossfire 1000 Sno Pro Le"
"1355","Crossfire 500 Efi"
"1356","Crossfire 600 Efi"
"1357","Crossfire 600 Efi Sno Pro"
"1358","Crossfire 700 Efi"
"1359","Crossfire 700 Efi Early Build"
"1360","Crossfire 700 Efi Sno Pro"
"1361","Crossfire 8"
"1362","Crossfire 800 Efi"
"1363","Crossfire 800 Efi Limited"
"1364","Crossfire 800 Efi Sno Pro"
"1365","Crossfire 800 Efi Sno Pro Le"
"1366","Crossfire R 1000"
"1367","Crossfire R 1000 Le"
"1368","Crossfire R 8"
"1369","Crossfire R 8 Le"
"1370","Crossfire Roadster"
"1371","Crossfox"
"1372","Crosstour"
"1373","Crown Victoria"
"1374","Cruze"
"1378","Cs200P Mid-Liner"
"1379","Cs300P Mid-Liner"
"1380","Csx"
"1381","Ct"
"1382","Ct200H"
"1383","Ctp"
"1384","Cts"
"1385","Cts-V"
"1386","Ctx1300"
"1387","Ctx1300D Deluxe"
"1388","Ctx700"
"1389","Ctx700 Dct Abs"
"1390","Ctx700N"
"1391","Ctx700N Dct Abs"
"1392","Cube"
"1393","Cultus"
"1394","Custom Cruiser"
"1395","Cutlass"
"1396","Cutlass Cruiser"
"1397","Cutlass Supreme"
"1398","Cv"
"1399","Cw50 Zuma Ii"
"1400","Cx"
"1401","Cx-5"
"1407","Cx-7"
"1408","Cx-9"
"1402","Cx50-Jr"
"1403","Cx50-Oi"
"1404","Cx50-Sr"
"1405","Cx65"
"1406","Cx65 C.A.R.D."
"1409","Cxn"
"1410","Cxp"
"1411","Cxt"
"1412","Cxu"
"1413","Cy50 Jog"
"1414","D150"
"1415","D150 Club"
"1416","D250"
"1417","D250 Club"
"1418","D30Lf"
"1419","D350"
"1420","D350 Club"
"1421","D4005"
"1422","D40Lf"
"1423","D4505"
"1424","D60Lf"
"1425","Daewoo Kalos"
"1426","Daewoo Lacetti"
"1427","Daewoo Magnus"
"1428","Dakota"
"1429","Dakota Club"
"1430","Dart"
"1431","Dash"
"1432","Datsun/Nissan Z-Car"
"1433","Daytona"
"1434","Daytona 600"
"1435","Daytona 675"
"1436","Daytona 675 R"
"1437","Daytona 955I"
"1438","Daytona 955I Ce"
"1439","Db7"
"1440","Db9"
"1441","Db9 Volante"
"1442","Dbs"
"1443","Dc65"
"1444","Defender"
"1445","Defender 110"
"1446","Defender 90"
"1447","Del Sol"
"1448","Derby"
"1449","Desmosedici Rr"
"1450","Deville"
"1451","Diablo"
"1452","Diamante"
"1453","Diavel"
"1454","Diavel Amg"
"1455","Diavel Carbon"
"1456","Diavel Cromo"
"1457","Diavel Dark"
"1458","Diavel Strada"
"1459","Diesel (455Cc)"
"1460","Discovery"
"1461","Discovery Series Ii"
"1462","Dl1000 V-Strom"
"1463","Dl1000 V-Strom Abs"
"1464","Dl1000 V-Strom Abs Adventure"
"1465","Dl1000 V-Strom Adventure"
"1466","Dl650 V-Strom"
"1467","Dl650A V-Strom Abs"
"1468","Dl650A V-Strom Abs Adventure"
"1469","Dm"
"1470","Dmm"
"1471","Dorsoduro 1200"
"1472","Dorsoduro 750"
"1473","Dorsoduro 750 Abs"
"1474","Downtown 300I"
"1477","Dr-Z110"
"1478","Dr-Z125"
"1479","Dr-Z125L"
"1480","Dr-Z250"
"1481","Dr-Z400"
"1482","Dr-Z400E"
"1483","Dr-Z400S"
"1484","Dr-Z400Sm"
"1475","Dr200Se"
"1476","Dr650Se"
"1485","Ds 250"
"1486","Ds 450"
"1487","Ds 450 Efi"
"1488","Ds 450 Efi X Mx"
"1489","Ds 450 Efi X Xc"
"1490","Ds 450 X"
"1491","Ds 450 X Mx"
"1492","Ds 450 X Xc"
"1493","Ds 50"
"1494","Ds 650 X"
"1495","Ds 70"
"1496","Ds 90"
"1497","Ds 90 X"
"1498","Ds250"
"1499","Ds50"
"1500","Ds650"
"1501","Ds650 Baja"
"1502","Ds650 Baja X"
"1503","Ds650 Racer"
"1504","Ds650 X"
"1505","Ds90"
"1506","Ds90 4-Stroke"
"1507","Dts"
"1508","Ducato"
"1509","Durango"
"1510","Durastar"
"1511","Duster"
"1512","Dvx 250"
"1513","Dvx 300"
"1514","Dvx 400"
"1515","Dvx 400 Ts"
"1516","Dvx 50"
"1517","Dvx 90"
"1518","Dvx 90 Se"
"1519","Dxl 90"
"1520","Dynasty"
"1521","E Super Duty"
"1522","E-150"
"1523","E-150 Club Wagon"
"1524","E-150 Econoline"
"1525","E-150 Econoline Club Wagon"
"1528","E-250"
"1529","E-250 Econoline"
"1530","E-250 Super Duty"
"1535","E-350"
"1536","E-350 Club Wagon"
"1537","E-350 Econoline"
"1538","E-350 Econoline Club Wagon"
"1539","E-350 Super Duty"
"1540","E-350 Super Duty Van"
"1546","E-450 Econoline"
"1547","E-450 Econoline Super Duty"
"1548","E-450 Econoline Super Duty S"
"1549","E-450 Econoline Super Duty Stripped"
"1550","E-450 Super Duty"
"1551","E-450 Super Duty Stripped Chassis"
"1555","E-550 Econoline Super Duty"
"1556","E-550 Super Duty"
"1560","E-Class"
"1572","E-Golf"
"1618","E-Series"
"1686","E-Z Rider"
"1687","E-Z Rider Ii"
"1688","E-Z Rider Ii Max"
"1526","E200"
"1527","E250"
"1531","E280"
"1532","E300"
"1533","E320"
"1534","E350"
"1541","E400"
"1542","E430"
"1543","E440"
"1544","E440A"
"1545","E440R"
"1552","E500"
"1553","E55 Amg"
"1554","E550"
"1557","E63 Amg"
"1558","E63 Amg S"
"1559","Echo"
"1561","Eclipse"
"1562","Econoline"
"1563","Econoline E-150"
"1564","Econoline E-250"
"1565","Econoline E-350"
"1566","Econoline Van"
"1567","Econoline Wagon"
"1568","Ecosport"
"1569","Ecx50"
"1570","Ecx70"
"1571","Edge"
"1573","El"
"1574","Elan"
"1575","Elantra"
"1576","Elantra Coupe"
"1577","Elantra Gt"
"1578","Eldorado"
"1579","Electra"
"1580","Element"
"1581","Elise"
"1582","Elite"
"1583","Elr"
"1584","En250"
"1585","En250F"
"1586","En450F"
"1587","En500C Vulcan 500 Ltd"
"1588","Enclave"
"1589","Encore"
"1590","Endeavor"
"1591","Enducross Ec 200"
"1592","Enducross Ec 250"
"1593","Enducross Ec 300"
"1594","Enforcer"
"1595","Entourage"
"1596","Envoy"
"1597","Envoy Xl"
"1598","Envoy Xuv"
"1599","Enzo"
"1600","Eos"
"1601","Epica"
"1602","Equator"
"1603","Equinox"
"1604","Equus"
"1605","Er-6N"
"1606","Es"
"1607","Es300"
"1608","Es300H"
"1609","Es330"
"1610","Es350"
"1611","Escalade"
"1612","Escalade Esv"
"1613","Escalade Ext"
"1614","Escape"
"1615","Escort"
"1616","Escort Re"
"1617","Escort Zx2"
"1619","Esperante"
"1620","Esprit"
"1621","Esprit Turbo"
"1622","Estate"
"1623","Esteem"
"1624","Etv 1000 Caponord"
"1625","Euro Clio"
"1626","Eurovan"
"1627","Ev1"
"1628","Evora"
"1629","Ex"
"1630","Ex250F Ninja 250R"
"1631","Ex300 Ninja 300"
"1632","Ex300 Ninja 300 Abs"
"1633","Ex300 Ninja 300 Abs Se"
"1634","Ex300 Ninja 300 Se"
"1635","Ex35"
"1636","Ex37"
"1637","Ex500 Ninja 500R"
"1638","Ex650 Ninja 650"
"1639","Ex650 Ninja 650 Abs"
"1640","Ex650 Ninja 650R"
"1641","Excel"
"1642","Excursion"
"1643","Exeo"
"1644","Exige"
"1645","Exige S"
"1646","Exp"
"1647","Expedition"
"1648","Expedition 1200"
"1649","Expedition 1200 Se"
"1650","Expedition 4-Tec"
"1651","Expedition 550F"
"1652","Expedition 550F Sport"
"1653","Expedition 600"
"1654","Expedition 600 Se"
"1655","Expedition 600 Tuv Rev-Xu"
"1656","Expedition 600 Tuv Yeti Ii"
"1657","Expedition 800 Tuv Yeti Ii"
"1658","Expedition El"
"1659","Expedition Le 4-Tec 1200"
"1660","Expedition Le Ace 900"
"1661","Expedition Le E-Tec 600 Ho"
"1662","Expedition Se 4-Tec 1200"
"1663","Expedition Se Ace 900"
"1664","Expedition Se E-Tec 600 Ho"
"1665","Expedition Sport 550F"
"1666","Expedition Sport 600 Ace"
"1667","Expedition Sport Ace 900"
"1668","Expedition Sport V-800"
"1669","Expedition Tuv 600"
"1670","Expedition Tuv V-1000"
"1671","Expedition Tuv V-800"
"1672","Expedition V-1300"
"1673","Expert"
"1674","Explorer"
"1675","Explorer Sport"
"1676","Explorer Sport Trac"
"1677","Expo"
"1678","Expo Lrv"
"1679","Express"
"1680","Express 1500"
"1681","Express 2500"
"1682","Express 3500"
"1683","Express 4500"
"1684","Express Cargo"
"1685","Express Pasajeros"
"1689","F-100 Ranger"
"1695","F-150"
"1696","F-150 Heritage"
"1697","F-250"
"1698","F-250 Super Duty"
"1703","F-350"
"1704","F-350 Super Duty"
"1715","F-450"
"1716","F-450 Super Duty"
"1733","F-550"
"1734","F-550 Super Duty"
"1996","F-Series"
"1997","F-Series Super Duty"
"2007","F-Type"
"1690","F1000 Efi"
"1691","F1000 Efi Lxr"
"1692","F1000 Efi Sno Pro"
"1693","F12 Berlinetta"
"1694","F120"
"1699","F3 675"
"1700","F3 675 Eas"
"1701","F3 800 Eas"
"1702","F3 Serie Oro"
"1705","F4"
"1706","F4 R 312"
"1707","F4 R 312 1+1"
"1708","F4 Rr 312 1078"
"1709","F4-1000 S"
"1710","F4-1000 S 1+1"
"1711","F4-1000R"
"1712","F4-1000R 1+1"
"1717","F4-750 S"
"1718","F4-750 S 1+1"
"1724","F4-S"
"1725","F4-S 1+1"
"1726","F4-S Senna"
"1727","F4-Spr"
"1713","F430"
"1714","F430 Spider"
"1719","F4R"
"1720","F4R Abs"
"1721","F4Rr"
"1722","F4Rr Abs"
"1723","F4Rr Corsacorta"
"1728","F5"
"1729","F5 Efi"
"1730","F5 Efi Lxr"
"1731","F5 Lxr"
"1732","F53"
"1735","F570"
"1736","F6 Efi"
"1737","F6 Efi Lxr"
"1738","F6 Efi Sno Pro"
"1739","F650"
"1740","F650 Enduro"
"1741","F650Cs"
"1742","F650Cs Abs"
"1743","F650Gs"
"1744","F650Gs Abs"
"1745","F650Gs Dakar"
"1746","F650Gs Dakar Abs"
"1747","F700Gs"
"1748","F750"
"1749","F8 Efi"
"1750","F8 Efi Lxr"
"1751","F8 Efi Lxr Le"
"1752","F8 Efi Sno Pro"
"1753","F8 Efi Sno Pro Tony Stewart"
"1754","F8 Ext"
"1755","F8 Sno Pro Limited"
"1756","F800Gs"
"1757","F800Gs Adventure"
"1758","F800Gt"
"1759","F800R"
"1760","F800S"
"1761","F800St"
"1762","Fa1517"
"1763","Fa1800 Waverunner Fx Sho"
"1764","Fa1800A Waverunner Fx Cruiser Sho"
"1765","Fairlane"
"1766","Falcon"
"1767","Familia"
"1768","Fastrack Ft1061"
"1769","Fastrack Ft1260"
"1770","Fastrack Ft1261"
"1771","Fastrack Ft1460"
"1772","Fastrack Ft1461"
"1773","Fastrack Ft1600"
"1774","Fastrack Ft1601"
"1775","Fastrack Ft1800"
"1776","Fastrack Ft1801"
"1777","Fastrack Ft1802"
"1778","Fastrack Ft931"
"1779","Fb1800 Waverunner Fx Ho"
"1780","Fb1800A Waverunner Fx Cruiser Ho"
"1781","Fb1817"
"1782","Fc1800 Fx Svho"
"1783","Fc1800A Fx Cruiser Svho"
"1784","Fc450"
"1785","Fc470"
"1786","Fc470E"
"1787","Fc550"
"1788","Fc70"
"1789","Fc80"
"1790","Fcx Clarity"
"1791","Fd2220"
"1792","Fd2320"
"1793","Fe"
"1812","Fe-Ca"
"1813","Fe-Hd"
"1814","Fe-Sp"
"1794","Fe120"
"1795","Fe125"
"1796","Fe140"
"1797","Fe145"
"1798","Fe145Cc"
"1799","Fe180"
"1800","Fe250"
"1801","Fe2620"
"1802","Fe350"
"1803","Fe390"
"1804","Fe400E"
"1805","Fe450"
"1806","Fe450E"
"1807","Fe501"
"1808","Fe501E"
"1809","Fe550E"
"1810","Fe570"
"1811","Fe650E"
"1815","Festiva"
"1816","Ff"
"1817","Ff3020"
"1818","Fg"
"1819","Fg140"
"1820","Fh"
"1821","Fiero"
"1822","Fiesta"
"1823","Fiesta Ikon"
"1824","Fifth Ave"
"1825","Fillmore"
"1826","Firebird"
"1827","Firebird Formula"
"1828","Firebird Trans Am"
"1829","Firecat 500"
"1830","Firecat 500 Sno Pro"
"1831","Firecat 600"
"1832","Firecat 600 Efi"
"1833","Firecat 600 Efi Early Build"
"1834","Firecat 600 Efi Ext"
"1835","Firecat 600 Efi R"
"1836","Firecat 600 Efi Sno Pro"
"1837","Firecat 600 Sno Pro"
"1838","Firecat 700"
"1839","Firecat 700 Efi"
"1840","Firecat 700 Efi Ext"
"1841","Firecat 700 Efi R"
"1842","Firecat 700 Efi Sno Pro"
"1843","Firecat 700 Efi Tony Stewart"
"1844","Firecat 700 Sno Pro"
"1845","Firefly"
"1846","Fit"
"1847","Five Hundred"
"1848","Fj Cruiser"
"1849","Fjr1300"
"1850","Fjr1300A Abs"
"1851","Fjr1300Ae"
"1852","Fjr1300Es"
"1853","Fk"
"1854","Fk200"
"1855","Fk260"
"1856","Fl106"
"1857","Fl112"
"1858","Fl50"
"1859","Fl60"
"1860","Fl70"
"1861","Fl80"
"1862","Fld Switchback"
"1863","Fleetwood"
"1864","Flex"
"1865","Flhr Road King"
"1866","Flhrc Road King Classic"
"1867","Flhrci Road King Classic"
"1868","Flhri Road King"
"1869","Flhrs Road King Custom"
"1870","Flhrse3 Screamin Eagle Road King"
"1871","Flhrse4 Screamin Eagle Road King"
"1872","Flhrse5 Cvo Road King"
"1873","Flhrse6 Cvo Road King"
"1874","Flhrsei Screamin Eagle Road King"
"1875","Flhrsei2 Screamin Eagle Road King 2"
"1876","Flhrsi Road King Custom"
"1877","Flht Electra Glide Standard"
"1878","Flhtc Electra Glide Classic"
"1879","Flhtci Electra Glide Classic"
"1880","Flhtcse Screamin Eagle Electra Glid"
"1881","Flhtcse2 Screamin Eagle Electra Gli"
"1882","Flhtcu Electra Glide Ultra Classic"
"1883","Flhtcui Electra Glide Ultra Classic"
"1884","Flhtcuse Screamin Eagle Ultra Class"
"1885","Flhtcuse2 Screamin Eagle Ultra Clas"
"1886","Flhtcuse3 Screamin Eagle Ultra Clas"
"1887","Flhtcuse4 Cvo Ultra Classic Electra"
"1888","Flhtcuse5 Cvo Ultra Classic Electra"
"1889","Flhtcuse6 Cvo Ultra Classic Electra"
"1890","Flhtcuse7 Cvo Ultra Classic Electra"
"1891","Flhtcuse8 Cvo Ultra Classic Electra"
"1892","Flhtcutg Tri Glide Ultra"
"1893","Flhtcutg Tri Glide Ultra Classic"
"1894","Flhti Electra Glide Standard"
"1895","Flhtk Electra Glide Ultra Limited"
"1896","Flhtkse Cvo Limited"
"1897","Flhx Street Glide"
"1898","Flhxi Street Glide"
"1899","Flhxs Street Glide Special"
"1900","Flhxse Cvo Street Glide"
"1901","Flhxse2 Cvo Street Glide"
"1902","Flhxse3 Cvo Street Glide"
"1903","Flhxxx Street Glide Trike"
"1904","Fls Softail Slim"
"1905","Flst Heritage Softail"
"1906","Flstc Heritage Softail Classic"
"1907","Flstci Heritage Softail Classic"
"1908","Flstf Fat Boy"
"1909","Flstfb Fat Boy Lo"
"1910","Flstfi Fat Boy"
"1911","Flstfse Screamin Eagle Fat Boy"
"1912","Flstfse2 Screamin Eagle Fat Boy"
"1913","Flsti Heritage Softail"
"1914","Flstn Softail Deluxe"
"1915","Flstni Softail Deluxe"
"1916","Flstnse Cvo Softail Deluxe"
"1917","Flsts Heritage Springer"
"1918","Flstsb Cross Bones"
"1919","Flstsc Softail Springer Classic"
"1920","Flstsci Softail Springer Classic"
"1921","Flstse Cvo Softail Convertible"
"1922","Flstse2 Cvo Softail Convertible"
"1923","Flstse3 Cvo Softail Convertible"
"1924","Flstsi Heritage Springer"
"1925","Fltr Road Glide"
"1926","Fltri Road Glide"
"1927","Fltrse3 Cvo Road Glide"
"1928","Fltrsei2 Screamin Eagle Road Glide"
"1929","Fltru Road Glide Ultra"
"1930","Fltruse Cvo Road Glide Ultra"
"1931","Fltrx Road Glide Custom"
"1932","Fltrxse Cvo Road Glide Custom"
"1933","Fltrxse2 Cvo Road Glide Custom"
"1934","Fluence"
"1935","Fly 150"
"1936","Fly 50"
"1937","Fly 50 4V"
"1940","Fm-Hr"
"1941","Fm-Mr"
"1942","Fm-Sp"
"1943","Fm-Sr"
"1938","Fm260"
"1939","Fm330"
"1944","Focus"
"1945","Focus Europa"
"1946","Focus St"
"1947","Forenza"
"1948","Forester"
"1949","Forfour"
"1950","Formula Deluxe 380 Fan"
"1951","Formula Deluxe 500"
"1952","Formula Deluxe 500 Fan"
"1953","Formula Deluxe 600"
"1954","Formula Deluxe 600 Gse"
"1955","Formula Deluxe 700 Gs"
"1956","Formula Deluxe 700 Gse"
"1957","Forte"
"1958","Forte Koup"
"1959","Forte5"
"1960","Fortwo"
"1961","Fox"
"1983","Fr-S"
"1962","Freedom"
"1963","Freelander"
"1964","Freeride E-Tec 800R 137"
"1965","Freeride E-Tec 800R 146"
"1966","Freeride E-Tec 800R 154"
"1967","Freestar"
"1968","Freestyle"
"1969","Freestyle 300F"
"1970","Freestyle Back Country 550F"
"1971","Freestyle Park 550F"
"1972","Freestyle Session 300F"
"1973","Freestyle Session 550F"
"1974","Freetrack"
"1975","Frontier"
"1976","Frontier 580 6X6"
"1977","Frontier 650 6X6"
"1978","Frontier 650 8X8"
"1979","Frontier 6X6"
"1980","Frontier Classic"
"1981","Frontier Touring"
"1982","Frr"
"1984","Fs Classic"
"1985","Fs Iq Touring"
"1986","Fs Iq Widetrack"
"1987","Fs Touring"
"1988","Fs400E"
"1989","Fs450E"
"1990","Fs570"
"1991","Fs65"
"1992","Fs650C"
"1993","Fs650E"
"1994","Fsc600 Silver Wing"
"1995","Fsc600A Silver Wing Abs"
"1998","Fsr"
"1999","Fst Classic"
"2000","Fst Iq"
"2001","Fst Iq Cruiser"
"2002","Fst Iq Lx"
"2003","Fst Iq Touring"
"2004","Fst Switchback"
"2005","Fst Touring"
"2006","Ftr"
"2008","Fury"
"2009","Fusion"
"2010","Fvr"
"2011","Fx"
"2012","Fx10 Fx Nytro"
"2013","Fx1000 Fx140"
"2014","Fx1000 Waverunner Fx"
"2015","Fx1000A Fx140 Cruiser"
"2016","Fx1000A Waverunner Fx Cruiser"
"2017","Fx10M Fx Nytro Mtx 153"
"2018","Fx10M Fx Nytro Mtx 162"
"2019","Fx10M Fx Nytro Mtx Se 153"
"2020","Fx10Mt Fx Nytro Mtx"
"2021","Fx10Mtr Fx Nytro Mx"
"2022","Fx10Mtra Fx Nytro Mtx 40Th Anniv"
"2023","Fx10Mts Fx Nytro Mtx Se 162"
"2024","Fx10Rt Fx Nytro Rtx Non-Reverse"
"2025","Fx10Rtr Fx Nytro Rtx"
"2026","Fx10Rtra Fx Nytro Rtx 40Th Anniv"
"2027","Fx10Rtrs Fx Nytro Rtx Se"
"2028","Fx10Xt Fx Nytro Xtx"
"2029","Fx10Xt Fx Nytro Xtx 1.75"
"2030","Fx1100 Waverunner Fx Ho"
"2031","Fx1100 Waverunner Vx"
"2032","Fx1100A Waverunner Fx Cruiser Ho"
"2033","Fx1100B Waverunner Fx Cruiser Ho 50"
"2034","Fx1800 Waverunner Fx Cruiser Sho"
"2035","Fx1800 Waverunner Fx Sho"
"2036","Fx35"
"2037","Fx37"
"2038","Fx400"
"2039","Fx45"
"2040","Fx450"
"2041","Fx470E"
"2042","Fx50"
"2043","Fx650E"
"2044","Fxcw Rocker"
"2045","Fxcwc Rocker C"
"2046","Fxd Dyna Super Glide"
"2047","Fxdb Street Bob"
"2048","Fxdbi Street Bob"
"2049","Fxdc Super Glide Custom"
"2050","Fxdci Super Glide Custom"
"2051","Fxdf Fat Bob"
"2052","Fxdfse Cvo Dyna Fat Bob"
"2053","Fxdfse2 Cvo Dyna Fat Bob"
"2054","Fxdi Dyna Super Glide"
"2055","Fxdi35 Dyna 35Th Anniversary Super"
"2056","Fxdl Dyna Low Rider"
"2057","Fxdl Low Rider"
"2058","Fxdli Dyna Low Rider"
"2059","Fxdse Screamin Eagle Dyna"
"2060","Fxdse2 Screamin Eagle Dyna"
"2061","Fxdwg Dyna Wide Glide"
"2062","Fxdwg2"
"2063","Fxdwg3"
"2064","Fxdwgi Dyna Wide Glide"
"2065","Fxdx Dyna Super Glide Sport"
"2066","Fxdxi Dyna Super Glide Sport"
"2067","Fxdxt Dyna Super Glide T-Sport"
"2068","Fxr"
"2069","Fxs Blackline"
"2070","Fxsb Breakout"
"2071","Fxst Softail Standard"
"2072","Fxstb Night Train"
"2073","Fxstbi Night Train"
"2074","Fxstc Softail Custom"
"2075","Fxstd Softail Deuce"
"2076","Fxstdi Softail Deuce"
"2077","Fxstdse Screamin Eagle Softail Deuc"
"2078","Fxstdse2 Screamin Eagle Softail Deu"
"2079","Fxsti Softail Standard"
"2080","Fxsts Springer Softail"
"2081","Fxstsi Springer Softail"
"2082","Fxstsse Screamin Eagle Softail Spri"
"2083","Fxstsse2 Screamin Eagle Softail Spr"
"2084","Fxstsse3 Cvo Softail Springer"
"2085","Fy1800 Waverunner Fx Ho"
"2086","Fy1800A Waverunner Fx Cruiser Ho"
"2087","Fz-09"
"2088","Fz6R"
"2089","Fz8"
"2090","Fzs1000 Fz1"
"2091","Fzs600 Fz6"
"2092","G"
"2137","G-Class"
"2234","G-Series 1500"
"2235","G-Series 2500"
"2236","G-Series 3500"
"2237","G-Series G10"
"2238","G-Series G20"
"2239","G-Series G30"
"2093","G20"
"2094","G25"
"2095","G3"
"2096","G3 Wave"
"2097","G30"
"2098","G35"
"2099","G37"
"2100","G4"
"2101","G450X"
"2102","G5"
"2103","G500"
"2104","G55 Amg"
"2105","G550"
"2106","G6"
"2107","G63 Amg"
"2108","G65 Amg"
"2109","G650 Xchallenge"
"2110","G650 Xcountry"
"2111","G650 Xmoto"
"2112","G650Gs"
"2113","G650Gs Sertao"
"2114","G8"
"2115","Galant"
"2116","Galaxie"
"2117","Gallardo"
"2118","Gator Cx 4X2"
"2119","Gator Hpx 4X4"
"2120","Gator Hpx 4X4 Diesel"
"2121","Gator Th 6X4"
"2122","Gator Th 6X4 Diesel"
"2123","Gator Ts 4X2"
"2124","Gator Tx 4X2"
"2125","Gator Tx 4X2 Turf"
"2126","Gator Xuv 550"
"2127","Gator Xuv 550 S4"
"2128","Gator Xuv 620I 4X4"
"2129","Gator Xuv 625I 4X4"
"2130","Gator Xuv 825I 4X4"
"2131","Gator Xuv 825I 4X4 Power Steering"
"2132","Gator Xuv 825I 4X4 S4"
"2133","Gator Xuv 850D 4X4 Diesel"
"2134","Gator Xuv 855D 4X4 Diesel"
"2135","Gator Xuv 855D 4X4 Diesel Power Ste"
"2136","Gator Xuv 855D 4X4 Diesel S4"
"2138","Gemini"
"2139","Genesis"
"2140","Genesis Coupe"
"2141","Genesis I"
"2142","Genesis Re"
"2143","Ghibli"
"2144","Ghost"
"2145","Giulietta"
"2166","Gl-Class"
"2146","Gl1500C/Cd Valkyrie"
"2147","Gl1500Cf Valkyrie Interstate"
"2148","Gl1800 Gold Wing"
"2149","Gl1800 Gold Wing Airbag"
"2150","Gl1800A Gold Wing Abs"
"2151","Gl1800Hp Gold Wing Audio/Comfort"
"2152","Gl1800Hpn Gold Wing Audio/Comfort/N"
"2153","Gl1800Hpna Gold Wing Audio/Comfort/"
"2154","Gl1800P Gold Wing Premium Audio"
"2155","Gl320"
"2156","Gl350"
"2157","Gl450"
"2158","Gl500"
"2159","Gl550"
"2160","Gl63 Amg"
"2161","Gla200"
"2162","Gla250"
"2163","Gla45 Amg"
"2164","Glamis 440"
"2165","Glc"
"2167","Gli"
"2171","Glk-Class"
"2168","Glk250"
"2169","Glk300"
"2170","Glk350"
"2172","Gol"
"2173","Gol Sedan"
"2174","Golf"
"2175","Golf City"
"2176","Golf Iii"
"2177","Golf Sportwagen"
"2178","Gp1200 Waverunner Gp1200"
"2179","Gp1300 Waverunner Gp1300R"
"2180","Gp800A Waverunner Gp800R"
"2181","Gran Sport"
"2182","Grand Am"
"2183","Grand Caravan"
"2184","Grand Cherokee"
"2185","Grand Marquis"
"2186","Grand Prix"
"2187","Grand Prix Turbo"
"2188","Grand Raid"
"2189","Grand Touring 1200 Le"
"2190","Grand Touring 1200 Se"
"2191","Grand Touring 1200 Se 4-Tec"
"2192","Grand Touring 380 Fan"
"2193","Grand Touring 500"
"2194","Grand Touring 500 Fan"
"2195","Grand Touring 500 Sport"
"2196","Grand Touring 550 Fan"
"2197","Grand Touring 550F Sport"
"2198","Grand Touring 600"
"2199","Grand Touring 600 Gs"
"2200","Grand Touring 600 Le"
"2201","Grand Touring 600 Se"
"2202","Grand Touring 600 Sport"
"2203","Grand Touring 700 Gs"
"2204","Grand Touring 700 Se"
"2205","Grand Touring 700 Sport"
"2206","Grand Touring 800 Se"
"2207","Grand Touring Le 4-Tec 1200"
"2208","Grand Touring Le Ace 900"
